,country,variety,price,points
112356,US,Viognier,25.0,92
112357,US,Sauvignon Blanc,35.0,92
112358,US,Merlot,17.0,82
112359,Argentina,Malbec,17.0,82
112360,US,Viognier,12.0,82
112362,US,Grenache,35.0,81
112363,Argentina,Cabernet Sauvignon,10.0,81
112365,US,Shiraz,8.0,81
112366,US,Cabernet Sauvignon,18.0,81
112367,US,Pinot Noir,48.0,81
112368,Argentina,Malbec,8.0,81
112369,Argentina,Pinot Noir,19.0,81
112370,US,Red Blend,8.0,81
112371,Argentina,Chardonnay,11.0,81
112372,US,White Blend,9.0,81
112373,US,Syrah,25.0,81
112375,US,Red Blend,24.0,81
112376,US,Merlot,5.0,81
112377,US,Chardonnay,11.0,81
112378,Argentina,Chardonnay,13.0,81
112379,US,Cabernet Sauvignon,18.0,80
112380,Argentina,Cabernet Sauvignon,12.0,80
112381,US,Red Blend,12.0,80
112383,New Zealand,Pinot Gris,22.0,88
112384,US,Zinfandel,44.0,88
112385,Spain,Tempranillo,45.0,88
112386,US,Red Blend,40.0,88
112387,France,Bordeaux-style Red Blend,24.0,88
112389,Australia,Grenache,19.0,88
112390,France,Pinot Gris,30.0,88
112391,New Zealand,Merlot,45.0,88
112392,US,White Blend,20.0,88
112393,Germany,Pinot Noir,37.0,88
112394,Spain,Sparkling Blend,18.0,88
112395,US,Cabernet Sauvignon,28.0,87
112396,US,Petite Sirah,32.0,87
112397,US,Pinot Noir,30.0,87
112399,Australia,Viognier,14.0,87
112401,Italy,Glera,22.0,87
112412,US,Pinot Noir,19.0,88
112413,US,Pinot Gris,15.0,88
112414,US,Chardonnay,15.0,88
112416,Chile,Cabernet Franc,35.0,88
112417,Spain,Tempranillo Blend,30.0,88
112418,US,Pinot Noir,60.0,88
112429,US,Cabernet Sauvignon,22.0,88
112430,US,Zinfandel,28.0,88
112431,US,Pinot Noir,34.0,88
112432,Spain,Red Blend,25.0,88
112433,US,Pinot Noir,54.0,97
112440,US,Cabernet Sauvignon,70.0,95
112441,US,Cabernet Sauvignon,100.0,94
112442,US,Pinot Noir,54.0,94
112443,US,Chardonnay,42.0,94
112445,US,Chardonnay,45.0,94
112449,US,Chardonnay,42.0,94
112451,US,Chardonnay,40.0,93
112453,US,Chardonnay,42.0,93
112454,US,Pinot Noir,28.0,89
112456,Spain,Red Blend,16.0,89
112459,US,Zinfandel,35.0,89
112461,Australia,Grenache,29.0,89
112462,France,Rosé,18.0,89
112464,US,Pinot Gris,25.0,89
112466,Italy,Sangiovese Grosso,120.0,89
112467,US,White Blend,14.0,89
112468,US,Merlot,55.0,89
112469,Austria,Grüner Veltliner,25.0,89
112470,Australia,Shiraz,19.0,89
112471,US,Cabernet Sauvignon,30.0,89
112472,US,Pinot Noir,40.0,89
112473,US,Pinot Noir,20.0,89
112474,US,Chardonnay,18.0,89
112475,US,Riesling,19.0,89
112476,Italy,Sangiovese Grosso,85.0,89
112477,France,Gewürztraminer,110.0,89
112479,US,Pinot Noir,44.0,89
112480,US,Cabernet Sauvignon,30.0,89
112481,Italy,Sangiovese Grosso,65.0,89
112483,US,Cabernet Sauvignon,50.0,88
112484,US,Tempranillo,35.0,88
112485,France,Chardonnay,18.0,88
112486,France,Champagne Blend,55.0,88
112487,France,Sparkling Blend,20.0,88
112488,Italy,Chardonnay,24.0,88
112489,US,Rosé,18.0,88
112490,US,Chardonnay,32.0,88
112491,Italy,Glera,23.0,88
112492,Italy,Sparkling Blend,30.0,88
112497,US,Riesling,16.0,88
112498,US,Chardonnay,20.0,88
112499,US,Sauvignon Blanc,19.0,88
112508,Italy,Glera,18.0,88
112510,Italy,Sparkling Blend,17.0,88
112511,France,Gamay,22.0,88
112512,Spain,Sparkling Blend,18.0,88
112518,US,Malbec,29.0,88
112520,Italy,Sangiovese,36.0,88
112521,France,Rosé,13.0,88
112535,US,Chardonnay,11.0,88
112536,France,Rosé,22.0,88
112537,France,Sauvignon Blanc,25.0,88
112538,France,Sauvignon Blanc,30.0,88
112539,Italy,Sangiovese,25.0,88
112540,US,Sauvignon Blanc,25.0,88
112541,Italy,Sangiovese,65.0,88
112542,US,Riesling,14.0,88
112543,Austria,Riesling,18.0,88
112545,Austria,Grüner Veltliner,15.0,88
112546,Italy,Red Blend,35.0,88
112547,Italy,Sangiovese,16.0,88
112548,France,Rosé,29.0,88
112550,Italy,Red Blend,37.0,88
112551,US,Bordeaux-style Red Blend,90.0,88
112553,Canada,Sauvignon Blanc,20.0,88
112554,Italy,Sangiovese,15.0,88
112555,US,Pinot Noir,38.0,88
112556,US,Pinot Noir,49.0,88
112557,US,Red Blend,48.0,88
112560,New Zealand,Pinot Noir,25.0,88
112561,US,Cabernet Sauvignon,54.0,88
112562,Italy,Red Blend,40.0,88
112563,Italy,Red Blend,25.0,88
112564,US,Malbec,45.0,88
112565,US,Pinot Noir,56.0,88
112566,US,Malbec,47.0,88
112567,US,Bordeaux-style Red Blend,35.0,88
112568,US,Cabernet Franc,28.0,88
112569,US,Merlot,32.0,88
112570,US,Chardonnay,45.0,88
112571,US,Bordeaux-style Red Blend,39.0,88
112572,US,Bordeaux-style White Blend,18.0,88
112577,US,Pinot Gris,17.0,88
112578,US,Bordeaux-style Red Blend,65.0,88
112585,US,Merlot,26.0,88
112589,US,Chardonnay,16.0,88
112590,US,Pinot Noir,25.0,88
112593,Portugal,Portuguese Red,10.0,88
112595,US,Cabernet Sauvignon,30.0,87
112599,Argentina,Merlot,10.0,86
112600,South Africa,Cabernet Sauvignon,13.0,86
112601,South Africa,Cabernet Sauvignon,20.0,86
112602,US,Riesling,13.0,86
112603,US,Red Blend,9.0,86
112606,Italy,Pinot Grigio,17.0,86
112613,US,Cabernet Sauvignon,38.0,86
112616,South Africa,Sauvignon Blanc,10.0,86
112618,US,Pinot Noir,34.0,85
112619,US,Sangiovese,75.0,85
112620,Argentina,Chardonnay,10.0,85
112621,Argentina,Chardonnay,9.0,85
112623,Argentina,Malbec,12.0,85
112625,South Africa,Chardonnay,14.0,85
112627,Argentina,Malbec,15.0,85
112628,Italy,Glera,22.0,85
112629,US,Riesling,9.0,85
112631,US,Pinot Noir,20.0,85
112632,US,Syrah,28.0,85
112633,Portugal,Portuguese Red,9.0,85
112636,Argentina,Malbec,15.0,84
112638,South Africa,Rosé,11.0,84
112640,France,Rosé,11.0,84
112641,US,Pinot Noir,21.0,84
112642,US,Cabernet Sauvignon,13.0,84
112643,Argentina,Malbec,10.0,84
112644,Italy,Sparkling Blend,9.0,84
112647,Chile,Chardonnay,12.0,84
112648,US,Merlot,38.0,84
112650,Chile,Cabernet Sauvignon,9.0,84
112651,Chile,Syrah,9.0,84
112652,Chile,Merlot,10.0,84
112653,US,Rosé,24.0,84
112655,US,Gewürztraminer,11.0,84
112656,US,Chardonnay,11.0,84
112657,US,Rhône-style Red Blend,17.0,84
112660,US,Viognier,20.0,84
112661,Chile,Chardonnay,14.0,84
112662,US,Cabernet Franc,18.0,84
112663,Germany,Riesling,95.0,96
112664,Austria,Riesling,74.0,95
112665,US,Bordeaux-style Red Blend,75.0,95
112666,Germany,Riesling,44.0,95
112667,Germany,Riesling,292.0,95
112668,Germany,Riesling,448.0,95
112669,US,Cabernet Sauvignon,60.0,95
112670,Germany,Riesling,142.0,95
112671,US,Pinot Noir,52.0,95
112672,US,Pinot Gris,42.0,94
112673,US,Pinot Noir,68.0,94
112674,US,Pinot Noir,47.0,94
112675,Germany,Riesling,231.0,94
112676,France,Malbec,56.0,94
112677,US,Cabernet Sauvignon,90.0,94
112678,US,Cabernet Sauvignon,110.0,94
112680,US,Cabernet Sauvignon,115.0,94
112681,US,Pinot Noir,45.0,94
112682,US,Cabernet Sauvignon,45.0,94
112683,US,Chardonnay,50.0,94
112684,US,Pinot Noir,100.0,94
112685,US,Zinfandel,38.0,94
112686,Germany,Riesling,64.0,94
112687,Germany,Riesling,376.0,94
112688,Germany,Riesling,440.0,94
112689,Germany,Riesling,200.0,94
112690,US,Pinot Noir,32.0,94
112692,US,Merlot,33.0,86
112693,US,Zinfandel,16.0,86
112694,Italy,Glera,13.0,86
112695,Italy,Glera,15.0,86
112698,France,Chardonnay,10.0,86
112700,Portugal,Portuguese Red,11.0,86
112701,Argentina,Malbec,12.0,86
112704,US,Chardonnay,15.0,86
112706,US,Cabernet Sauvignon,28.0,86
112707,Argentina,Malbec,15.0,86
112708,US,Cabernet Sauvignon,30.0,86
112709,Argentina,Cabernet Sauvignon,10.0,86
112710,US,Sauvignon Blanc,18.0,86
112711,France,Rosé,20.0,86
112712,US,Rosé,24.0,84
112713,US,Pinot Noir,35.0,84
112716,US,Sauvignon Blanc,18.0,84
112718,Argentina,Malbec,26.0,84
112720,US,Red Blend,21.0,84
112722,US,Sauvignon Blanc,32.0,84
112723,US,Chardonnay,28.0,84
112724,US,Zinfandel,13.0,84
112725,US,Pinot Grigio,12.0,84
112727,US,Merlot,14.0,84
112728,Chile,Cabernet Sauvignon,10.0,84
112729,US,Cabernet Sauvignon,11.0,84
112730,US,Merlot,11.0,84
112731,US,Cabernet Franc,24.0,84
112732,Italy,Sparkling Blend,17.0,84
112734,US,Pinot Noir,17.0,84
112735,Chile,Carmenère,15.0,84
112736,US,Pinot Noir,12.0,84
112740,US,Riesling,18.0,88
112741,US,Pinot Noir,26.0,88
112742,Spain,Tempranillo,20.0,88
112743,US,Pinot Noir,45.0,88
112744,US,Pinot Noir,60.0,88
112745,Spain,Tempranillo,33.0,88
112747,Spain,Red Blend,19.0,88
112748,France,Gamay,15.0,88
112751,US,Pinot Noir,34.0,87
112752,US,Zinfandel,25.0,87
112753,US,Pinot Noir,55.0,87
112756,US,Pinot Noir,45.0,87
112758,France,Syrah,28.0,87
112759,US,Rosé,18.0,87
112760,US,Cabernet Sauvignon,28.0,87
112761,US,Pinot Noir,35.0,87
112762,France,Gamay,30.0,87
112764,US,Cabernet Sauvignon,27.0,87
112765,US,Chardonnay,12.0,87
112766,US,Cabernet Franc,75.0,87
112767,Italy,Red Blend,18.0,87
112768,Italy,Red Blend,28.0,87
112769,Germany,Riesling,38.0,87
112770,US,Cabernet Sauvignon,90.0,87
112771,US,Chardonnay,19.0,87
112772,US,Red Blend,14.0,87
112773,US,Pinot Noir,18.0,87
112774,US,Chardonnay,28.0,87
112775,US,Chardonnay,13.0,87
112776,Italy,Cabernet Sauvignon,16.0,87
112777,Italy,Sangiovese,70.0,87
112779,Italy,Red Blend,40.0,87
112780,Italy,Sangiovese,12.0,87
112781,Italy,Red Blend,110.0,87
112782,US,Zinfandel,20.0,87
112783,Portugal,Portuguese Red,23.0,87
112785,Portugal,Portuguese Red,7.0,87
112787,Spain,Tempranillo,22.0,87
112790,Spain,Tempranillo,15.0,87
112791,US,Pinot Noir,15.0,87
112793,US,Pinot Noir,30.0,87
112797,France,Champagne Blend,350.0,95
112799,US,Pinot Noir,95.0,94
112800,US,Pinot Noir,45.0,94
112801,US,Merlot,40.0,94
112803,US,Pinot Noir,52.0,94
112804,US,Bordeaux-style Red Blend,56.0,94
112805,US,Pinot Noir,44.0,94
112806,US,Pinot Noir,42.0,94
112807,US,Pinot Noir,60.0,94
112808,US,Bordeaux-style Red Blend,125.0,94
112809,France,Chardonnay,125.0,94
112811,US,Pinot Noir,60.0,94
112812,US,Pinot Noir,50.0,94
112813,France,Champagne Blend,110.0,94
112814,US,Pinot Noir,42.0,94
112815,US,Riesling,15.0,87
112831,France,Bordeaux-style White Blend,13.0,86
112832,US,Cabernet Sauvignon,65.0,86
112833,US,White Blend,19.0,86
112834,US,Zinfandel,19.0,86
112835,US,Zinfandel,29.0,86
112837,US,Chardonnay,45.0,86
112838,Chile,Syrah,16.0,86
112839,Chile,Sauvignon Blanc,18.0,86
112840,US,Cabernet Sauvignon,80.0,86
112841,US,Pinot Noir,36.0,86
112843,US,Sauvignon Blanc,15.0,86
112844,France,Bordeaux-style Red Blend,25.0,86
112845,Spain,Red Blend,9.0,87
112847,US,Red Blend,36.0,87
112848,Canada,Riesling,15.0,87
112849,Canada,Riesling,13.0,87
112850,Australia,Chardonnay,30.0,87
112864,Chile,Syrah,13.0,87
112865,US,Tempranillo,18.0,87
112866,US,Merlot,32.0,87
112869,Portugal,Portuguese Red,12.0,87
112871,US,Pinot Noir,20.0,87
112872,France,Riesling,15.0,87
112873,US,Sauvignon Blanc,22.0,86
112874,Argentina,Chardonnay,18.0,86
112875,US,Gewürztraminer,13.0,86
112876,France,Chardonnay,23.0,86
112877,South Africa,Cabernet Sauvignon,13.0,86
112878,US,Pinot Noir,45.0,86
112880,US,Petite Sirah,46.0,86
112881,South Africa,Cabernet Sauvignon,13.0,86
112882,South Africa,Sparkling Blend,20.0,86
112885,France,Chardonnay,24.0,86
112888,US,Pinot Grigio,16.0,86
112889,South Africa,Cabernet Sauvignon,9.0,86
112890,US,White Blend,20.0,86
112891,South Africa,Sauvignon Blanc,10.0,86
112893,US,Red Blend,35.0,86
112894,France,Chardonnay,20.0,86
112895,US,Pinot Noir,16.0,86
112896,France,Pinot Noir,25.0,86
112897,US,Pinot Grigio,19.0,86
112898,South Africa,Rosé,15.0,86
112900,US,Cabernet Franc,30.0,86
112901,France,Pinot Noir,30.0,86
112903,Portugal,Portuguese Red,15.0,87
112904,US,Pinot Noir,19.0,87
112905,Germany,Riesling,16.0,87
112906,Chile,Cabernet Sauvignon,13.0,87
112908,Chile,Syrah,13.0,87
112909,Portugal,Portuguese Red,9.0,87
112910,France,Bordeaux-style White Blend,22.0,87
112912,Chile,Carmenère,10.0,87
112913,US,Sangiovese,15.0,87
112914,France,White Blend,16.0,87
112915,Chile,Sauvignon Blanc,10.0,87
112917,US,Chardonnay,19.0,87
112919,Spain,Tempranillo,4.0,84
112920,Argentina,Chardonnay,25.0,84
112924,Italy,White Blend,25.0,83
112927,US,Rosé,10.0,83
112928,US,Cabernet Sauvignon,15.0,83
112929,Portugal,Rosé,6.0,83
112930,US,Merlot,11.0,83
112931,US,Sauvignon Blanc,18.0,83
112932,US,Cabernet Sauvignon,28.0,83
112936,US,Pinot Noir,19.0,83
112937,US,Riesling,9.0,83
112938,Portugal,Portuguese White,8.0,83
112939,US,Cabernet Sauvignon,8.0,83
112940,Argentina,Cabernet Sauvignon,12.0,83
112941,France,Bordeaux-style White Blend,12.0,87
112942,France,Bordeaux-style White Blend,14.0,87
112943,France,Bordeaux-style White Blend,20.0,87
112947,France,Pinot Gris,20.0,87
112952,US,Rosé,20.0,87
112953,US,Chardonnay,20.0,87
112954,US,White Blend,14.0,87
112955,US,Red Blend,23.0,87
112958,US,Sauvignon Blanc,28.0,86
112959,France,Pinot Noir,20.0,86
112971,US,Chardonnay,20.0,86
112972,US,Zinfandel,15.0,86
112973,Italy,Sangiovese,24.0,86
112983,France,Rosé,14.0,86
112984,Italy,Red Blend,48.0,86
112986,US,Malbec,42.0,86
112988,Spain,Red Blend,30.0,86
112993,US,Pinot Noir,38.0,86
113000,Spain,Tempranillo Blend,14.0,86
113001,US,Gewürztraminer,15.0,86
113002,US,Gewürztraminer,15.0,86
113003,US,Cabernet Sauvignon,35.0,86
113004,US,Syrah,30.0,86
113005,France,Bordeaux-style Red Blend,20.0,86
113006,France,Bordeaux-style Red Blend,25.0,86
113009,Italy,Nebbiolo,55.0,86
113010,US,Chardonnay,17.0,86
113011,US,Merlot,23.0,86
113012,US,White Blend,18.0,86
113013,US,Sangiovese,18.0,86
113014,Portugal,Portuguese Red,19.0,86
113015,US,Riesling,18.0,86
113016,South Africa,Sparkling Blend,24.0,86
113018,Italy,Nebbiolo,43.0,86
113019,Italy,Nebbiolo,49.0,86
113020,US,Riesling,16.0,86
113021,US,Sauvignon Blanc,14.0,86
113023,US,Chardonnay,14.0,86
113026,Italy,Nebbiolo,55.0,86
113028,US,Chardonnay,21.0,90
113029,Australia,Chardonnay,50.0,90
113030,US,Petite Sirah,38.0,90
113031,Italy,Nebbiolo,53.0,90
113032,Spain,Sparkling Blend,40.0,90
113033,US,Malbec,38.0,90
113034,Portugal,Portuguese Red,25.0,90
113035,Portugal,Portuguese White,25.0,90
113037,US,Cabernet Sauvignon,25.0,90
113038,US,Chardonnay,46.0,90
113041,Spain,Red Blend,27.0,90
113042,Spain,Red Blend,17.0,90
113043,US,Red Blend,14.0,90
113044,US,Zinfandel,21.0,90
113045,US,Pinot Gris,20.0,90
113046,US,Bordeaux-style Red Blend,135.0,90
113048,Spain,White Blend,17.0,90
113049,US,Red Blend,72.0,90
113050,Germany,Riesling,22.0,90
113052,US,Sauvignon Blanc,20.0,90
113054,US,White Blend,18.0,90
113055,Australia,Riesling,17.0,90
113056,US,Cabernet Sauvignon,45.0,90
113057,France,Pinot Noir,105.0,92
113059,US,Cabernet Franc,35.0,92
113060,US,Zinfandel,29.0,92
113061,US,Bordeaux-style Red Blend,39.0,92
113062,US,Bordeaux-style Red Blend,32.0,92
113063,US,Petite Sirah,29.0,92
113064,Chile,Red Blend,40.0,92
113065,US,Pinot Noir,30.0,92
113066,US,Zinfandel,39.0,92
113068,US,Petite Sirah,30.0,92
113070,US,Zinfandel,24.0,92
113071,US,Pinot Noir,44.0,92
113072,US,Rhône-style Red Blend,55.0,92
113073,France,Pinot Noir,45.0,92
113074,Spain,Tempranillo,48.0,92
113075,France,Chardonnay,62.0,92
113076,France,Pinot Noir,150.0,92
113077,US,Syrah,38.0,92
113079,US,Cabernet Sauvignon,55.0,92
113081,US,Bordeaux-style Red Blend,35.0,92
113082,France,Chardonnay,90.0,92
113083,US,Petite Sirah,18.0,92
113084,US,Syrah,48.0,92
113086,US,White Blend,20.0,92
113088,Austria,Chardonnay,24.0,89
113089,Austria,Red Blend,36.0,89
113091,US,Pinot Noir,49.0,88
113092,New Zealand,Pinot Noir,80.0,88
113093,Austria,Chardonnay,55.0,88
113094,Italy,Chardonnay,25.0,88
113095,France,Bordeaux-style Red Blend,30.0,88
113096,France,Bordeaux-style Red Blend,85.0,88
113097,US,Viognier,15.0,88
113099,South Africa,Sauvignon Blanc,14.0,88
113101,US,Malbec,42.0,88
113103,US,Cabernet Sauvignon,30.0,88
113104,Chile,Sauvignon Blanc,14.0,88
113105,US,Syrah,27.0,88
113106,New Zealand,Pinot Noir,18.0,88
113108,New Zealand,Pinot Noir,20.0,88
113109,Italy,Red Blend,28.0,88
113110,US,Gewürztraminer,11.0,88
113111,US,Sauvignon Blanc,18.0,88
113112,South Africa,Chardonnay,20.0,88
113113,Chile,Sauvignon Blanc,17.0,88
113114,Germany,Riesling,50.0,88
113115,US,Red Blend,50.0,88
113117,Chile,Carmenère,19.0,88
113119,Australia,Chardonnay,13.0,88
113138,France,Pinot Noir,23.0,87
113139,Chile,Carmenère,13.0,87
113140,Chile,Pinot Noir,13.0,87
113142,France,Rosé,15.0,87
113144,US,Chardonnay,30.0,87
113145,Germany,Riesling,11.0,87
113146,US,Zinfandel,15.0,87
113152,Italy,White Blend,13.0,87
113154,Australia,Shiraz,11.0,87
113157,France,Sparkling Blend,13.0,87
113158,US,Cabernet Sauvignon,60.0,87
113161,France,Pinot Noir,40.0,87
113168,US,Zinfandel,38.0,87
113170,US,Sparkling Blend,14.0,87
113171,US,Pinot Gris,20.0,87
113174,Chile,Carmenère,13.0,87
113175,US,Sparkling Blend,14.0,86
113176,US,Pinot Noir,16.0,86
113177,US,Bordeaux-style Red Blend,20.0,88
113178,France,Pinot Noir,25.0,88
113179,US,Chardonnay,18.0,88
113182,US,Red Blend,15.0,88
113183,US,Cabernet Sauvignon,35.0,88
113184,Austria,Red Blend,22.0,88
113188,US,Pinot Noir,24.0,88
113189,US,Pinot Noir,56.0,88
113191,US,Petite Sirah,22.0,88
113192,France,Pinot Noir,39.0,88
113199,US,Sangiovese,45.0,88
113201,France,Pinot Noir,120.0,88
113202,US,Merlot,48.0,88
113203,US,Pinot Noir,35.0,89
113206,US,Pinot Noir,20.0,89
113208,Spain,White Blend,18.0,89
113209,Germany,Riesling,20.0,89
113210,US,Pinot Noir,70.0,89
113211,US,Pinot Noir,49.0,89
113214,US,Syrah,38.0,89
113216,Italy,Red Blend,30.0,89
113217,US,Petite Sirah,28.0,89
113219,Chile,Carmenère,18.0,89
113221,US,Cabernet Franc,25.0,89
113222,US,Cabernet Sauvignon,60.0,89
113223,US,Malbec,49.0,89
113224,France,Pinot Noir,60.0,89
113225,Spain,Tempranillo,32.0,89
113226,Italy,Sangiovese,17.0,89
113227,Italy,Sangiovese,50.0,89
113228,US,Grenache,25.0,89
113230,Germany,Riesling,18.0,89
113232,US,Pinot Noir,50.0,89
113234,France,Sauvignon Blanc,38.0,91
113235,France,Sauvignon Blanc,25.0,91
113236,US,Rosé,22.0,91
113237,Italy,Nebbiolo,46.0,91
113239,US,Riesling,15.0,91
113240,US,Cabernet Franc,28.0,91
113241,Chile,Syrah,29.0,91
113242,Italy,Nebbiolo,53.0,91
113244,France,Sauvignon Blanc,45.0,91
113245,US,Chardonnay,20.0,91
113246,US,Pinot Noir,45.0,91
113247,Italy,Nebbiolo,45.0,91
113248,US,White Blend,22.0,91
113249,US,Pinot Grigio,19.0,91
113250,Italy,Nebbiolo,90.0,91
113251,Italy,Nebbiolo,105.0,91
113252,US,Cabernet Sauvignon,25.0,91
113257,Italy,Nebbiolo,50.0,91
113259,Italy,Nebbiolo,75.0,91
113260,Italy,Nebbiolo,90.0,91
113261,Italy,Nebbiolo,60.0,91
113262,Italy,Nebbiolo,22.0,91
113263,US,Pinot Noir,40.0,87
113267,US,Pinot Noir,55.0,87
113269,Chile,Pinot Noir,13.0,87
113270,US,Cabernet Sauvignon,50.0,87
113271,US,Cabernet Sauvignon,50.0,87
113272,Chile,Cabernet Sauvignon,21.0,87
113273,US,Tempranillo,36.0,87
113274,Chile,Chardonnay,14.0,87
113276,Italy,Red Blend,11.0,87
113277,Chile,Carmenère,15.0,87
113279,Chile,Carmenère,15.0,87
113283,US,Pinot Noir,46.0,87
113284,Chile,Cabernet Sauvignon,12.0,87
113285,US,Zinfandel,39.0,87
113289,Portugal,Portuguese White,9.0,85
113290,Spain,Sparkling Blend,18.0,85
113291,France,Gamay,24.0,85
113292,Portugal,Portuguese White,10.0,85
113293,Portugal,Rosé,8.0,85
113294,France,White Blend,10.0,85
113295,France,Red Blend,11.0,85
113296,France,White Blend,11.0,85
113297,US,Sauvignon Blanc,17.0,85
113298,US,Rhône-style Red Blend,16.0,85
113299,US,Pinot Noir,45.0,85
113300,US,Grenache,30.0,85
113301,US,Zinfandel,42.0,85
113302,Spain,Rosé,13.0,85
113303,US,Zinfandel,24.0,85
113305,US,Pinot Noir,24.0,85
113306,US,Pinot Noir,26.0,85
113307,France,Rosé,12.0,85
113308,Australia,Chardonnay,13.0,85
113309,Chile,Sauvignon Blanc,12.0,85
113310,US,Pinot Noir,15.0,85
113311,US,Chardonnay,20.0,85
113312,Italy,Red Blend,18.0,85
113314,Italy,Red Blend,26.0,85
113315,US,Zinfandel,13.0,85
113319,Australia,Chardonnay,8.0,83
113320,Portugal,Rosé,15.0,83
113321,France,Chardonnay,14.0,83
113323,France,Pinot Noir,12.0,83
113324,Argentina,Pinot Noir,30.0,83
113325,Argentina,Pinot Gris,15.0,83
113326,Argentina,Pinot Grigio,12.0,83
113328,US,Zinfandel,10.0,83
113329,US,Viognier,24.0,83
113330,France,Chardonnay,12.0,83
113331,France,Rosé,12.0,83
113332,Argentina,Chardonnay,20.0,83
113333,US,Cabernet Sauvignon,20.0,82
113335,France,Cabernet Sauvignon,10.0,82
113336,France,Pinot Noir,10.0,82
113337,Argentina,Malbec,25.0,82
113338,Portugal,Portuguese White,22.0,82
113339,France,Pinot Noir,12.0,82
113340,Portugal,Portuguese Red,12.0,82
113342,Argentina,Chardonnay,19.0,82
113343,US,Riesling,24.0,82
113344,Argentina,Red Blend,16.0,82
113345,France,Sauvignon Blanc,19.0,82
113349,US,Merlot,20.0,85
113350,US,Riesling,14.0,85
113351,US,Pinot Noir,42.0,85
113352,US,Syrah,28.0,85
113354,New Zealand,Sauvignon Blanc,10.0,85
113355,Italy,Red Blend,10.0,85
113356,France,Bordeaux-style Red Blend,25.0,85
113357,France,Gamay,11.0,85
113358,France,White Blend,10.0,85
113359,US,Petite Sirah,25.0,85
113360,US,Bordeaux-style Red Blend,30.0,85
113362,US,Merlot,19.0,85
113364,New Zealand,Sauvignon Blanc,11.0,85
113365,US,Chardonnay,35.0,85
113366,New Zealand,Sauvignon Blanc,18.0,85
113367,Spain,Tempranillo,12.0,85
113369,Portugal,Portuguese Red,14.0,85
113370,US,Riesling,11.0,85
113372,US,Sauvignon Blanc,14.0,82
113373,US,Gewürztraminer,18.0,82
113374,US,Pinot Noir,11.0,82
113376,US,Riesling,7.0,82
113377,Argentina,Cabernet Sauvignon,20.0,82
113378,US,Petite Sirah,35.0,82
113379,Spain,Cabernet Sauvignon,10.0,82
113380,US,Petite Sirah,12.0,82
113381,US,Merlot,30.0,82
113382,US,Chardonnay,10.0,82
113383,US,White Blend,10.0,82
113385,Argentina,Chardonnay,10.0,82
113386,Portugal,Portuguese Red,10.0,82
113387,US,Chardonnay,18.0,82
113388,Spain,Sparkling Blend,15.0,82
113389,Spain,Tempranillo,10.0,82
113390,US,Pinot Noir,22.0,82
113391,US,Pinot Noir,15.0,82
113392,US,Pinot Noir,48.0,82
113393,US,Merlot,10.0,82
113394,US,Zinfandel,34.0,82
113424,Italy,Barbera,23.0,89
113425,France,Rosé,60.0,89
113426,France,Malbec,19.0,89
113427,France,Malbec,19.0,89
113428,Italy,Barbera,19.0,89
113431,US,Red Blend,24.0,89
113433,Italy,Barbera,30.0,89
113435,US,Merlot,24.0,89
113437,Italy,Barbera,20.0,89
113438,Australia,Sauvignon Blanc,16.0,89
113440,Australia,Merlot,86.0,89
113442,US,Pinot Noir,50.0,89
113443,Italy,Barbera,30.0,89
113444,Australia,Chardonnay,11.0,89
113446,Italy,Barbera,24.0,89
113449,US,Pinot Gris,19.0,90
113450,New Zealand,Pinot Noir,75.0,90
113451,France,Sauvignon Blanc,25.0,90
